name,category_name,brand_name,item_condition_id,shipping,item_description,price
Product 398,Clothing/Tops,Adidas,3,0,Great quality item number 398,59.66
Product 399,Books/Educational,Puma,5,1,Great quality item number 399,9.87
Product 400,Sports/Fitness,Dell,1,0,Great quality item number 400,18.31
Product 401,Home/Furniture,Apple,5,0,Great quality item number 401,9.71
Product 402,Home/Furniture,Unknown,4,1,Great quality item number 402,26.8
Product 403,Electronics/Computers,Apple,3,1,Great quality item number 403,11.53
Product 404,Books/Fiction,Apple,4,0,Great quality item number 404,48.3
Product 405,Toys/Educational,Zara,4,0,Great quality item number 405,25.26
Product 406,Electronics/Phones,Generic,1,1,Great quality item number 406,25.56
Product 407,Home/Kitchen,H&M,3,0,Great quality item number 407,95.61
Product 408,Electronics/Phones,HP,5,0,Great quality item number 408,16.62
Product 409,Books/Fiction,Unknown,4,1,Great quality item number 409,19.38
Product 410,Home/Kitchen,H&M,1,1,Great quality item number 410,31.89
Product 411,Toys/Games,Zara,2,1,Great quality item number 411,17.52
Product 412,Clothing/Tops,Nike,3,1,Great quality item number 412,57.98
Product 413,Clothing/Shoes,Generic,2,1,Great quality item number 413,28.73
Product 414,Clothing/Tops,Samsung,5,0,Great quality item number 414,5.08
Product 415,Electronics/Phones,HP,5,1,Great quality item number 415,16.66
Product 416,Electronics/Phones,Apple,5,1,Great quality item number 416,25.74
Product 417,Home/Kitchen,Adidas,3,1,Great quality item number 417,50.5
Product 418,Home/Kitchen,Dell,4,1,Great quality item number 418,45.49
Product 419,Toys/Educational,Apple,1,0,Great quality item number 419,38.27
Product 420,Toys/Games,Nike,4,1,Great quality item number 420,58.86
Product 421,Toys/Educational,Dell,3,1,Great quality item number 421,12.23
Product 422,Books/Fiction,Apple,2,0,Great quality item number 422,23.47
Product 423,Books/Educational,H&M,1,1,Great quality item number 423,28.34
Product 424,Clothing/Tops,Apple,5,0,Great quality item number 424,113.98
Product 425,Home/Kitchen,Nike,2,1,Great quality item number 425,117.27
Product 426,Beauty/Skincare,Nike,4,0,Great quality item number 426,25.64
Product 427,Books/Fiction,Sony,1,1,Great quality item number 427,9.6
Product 428,Sports/Fitness,Generic,5,0,Great quality item number 428,70.55
Product 429,Toys/Games,H&M,1,1,Great quality item number 429,5.81
Product 430,Electronics/Phones,Sony,4,1,Great quality item number 430,23.04
Product 431,Toys/Educational,H&M,3,0,Great quality item number 431,25.69
Product 432,Books/Fiction,H&M,4,1,Great quality item number 432,9.77
Product 433,Clothing/Tops,Unknown,3,0,Great quality item number 433,18.93
Product 434,Home/Kitchen,Sony,5,0,Great quality item number 434,38.41
Product 435,Electronics/Phones,H&M,4,1,Great quality item number 435,40.97
Product 436,Clothing/Shoes,Puma,4,0,Great quality item number 436,50.25
Product 437,Toys/Games,Nike,4,0,Great quality item number 437,30.55
Product 438,Books/Fiction,Adidas,4,1,Great quality item number 438,15.43
Product 439,Sports/Outdoors,Adidas,3,1,Great quality item number 439,5.37
Product 440,Electronics/Phones,Dell,3,1,Great quality item number 440,32.94
Product 441,Clothing/Tops,Nike,2,1,Great quality item number 441,29.84
Product 442,Electronics/Computers,Generic,5,1,Great quality item number 442,35.14
Product 443,Beauty/Skincare,Zara,5,0,Great quality item number 443,85.09
Product 444,Beauty/Makeup,Unknown,3,1,Great quality item number 444,13.15
Product 445,Books/Educational,Generic,2,1,Great quality item number 445,41.78
Product 446,Beauty/Makeup,Samsung,2,0,Great quality item number 446,11.71
Product 447,Clothing/Tops,Nike,4,1,Great quality item number 447,51.23
Product 448,Sports/Fitness,Samsung,2,0,Great quality item number 448,5.93
Product 449,Toys/Educational,Apple,5,1,Great quality item number 449,14.4
Product 450,Sports/Fitness,Apple,1,1,Great quality item number 450,13.95
Product 451,Electronics/Computers,Dell,3,1,Great quality item number 451,61.68
Product 452,Books/Educational,Sony,4,0,Great quality item number 452,28.8
Product 453,Sports/Outdoors,Apple,2,1,Great quality item number 453,21.0
Product 454,Electronics/Computers,Generic,3,1,Great quality item number 454,13.4
Product 455,Home/Furniture,Zara,3,0,Great quality item number 455,16.69
Product 456,Beauty/Makeup,Nike,3,1,Great quality item number 456,43.35
Product 457,Electronics/Computers,H&M,5,0,Great quality item number 457,61.96
Product 458,Beauty/Makeup,HP,4,0,Great quality item number 458,7.89
Product 459,Electronics/Phones,Adidas,1,0,Great quality item number 459,5.44
Product 460,Sports/Fitness,Nike,4,0,Great quality item number 460,28.89
Product 461,Electronics/Phones,HP,2,0,Great quality item number 461,59.55
Product 462,Beauty/Skincare,Samsung,4,1,Great quality item number 462,5.69
Product 463,Home/Furniture,Unknown,5,1,Great quality item number 463,30.93
Product 464,Books/Educational,Adidas,1,1,Great quality item number 464,55.57
Product 465,Sports/Outdoors,HP,4,1,Great quality item number 465,8.61
Product 466,Toys/Games,Sony,2,1,Great quality item number 466,18.48
Product 467,Beauty/Makeup,H&M,4,1,Great quality item number 467,8.19
Product 468,Sports/Outdoors,H&M,5,0,Great quality item number 468,6.17
Product 469,Beauty/Makeup,HP,3,0,Great quality item number 469,25.44
Product 470,Clothing/Tops,Samsung,5,0,Great quality item number 470,37.79
Product 471,Electronics/Computers,Apple,5,1,Great quality item number 471,81.71
Product 472,Beauty/Skincare,Zara,5,1,Great quality item number 472,16.07
Product 473,Sports/Fitness,Generic,1,0,Great quality item number 473,14.06
Product 474,Toys/Games,Samsung,4,1,Great quality item number 474,34.26
Product 475,Home/Kitchen,Zara,2,1,Great quality item number 475,93.27
Product 476,Beauty/Makeup,Samsung,3,1,Great quality item number 476,11.16
Product 477,Sports/Outdoors,Adidas,3,1,Great quality item number 477,8.79
Product 478,Beauty/Skincare,H&M,1,1,Great quality item number 478,60.6
Product 479,Clothing/Shoes,H&M,2,0,Great quality item number 479,9.32
Product 480,Toys/Games,Nike,3,1,Great quality item number 480,22.14
Product 481,Clothing/Shoes,Apple,2,0,Great quality item number 481,50.62
Product 482,Electronics/Phones,H&M,2,1,Great quality item number 482,19.11
Product 483,Sports/Fitness,Generic,4,1,Great quality item number 483,36.45
Product 484,Toys/Educational,Zara,1,0,Great quality item number 484,52.22
Product 485,Toys/Educational,HP,5,0,Great quality item number 485,28.29
Product 486,Home/Kitchen,Apple,5,0,Great quality item number 486,11.7
Product 487,Clothing/Tops,Zara,3,0,Great quality item number 487,12.66
Product 488,Sports/Outdoors,Unknown,3,0,Great quality item number 488,128.37
Product 489,Home/Kitchen,H&M,1,1,Great quality item number 489,55.02
Product 490,Electronics/Computers,Zara,4,0,Great quality item number 490,16.54
Product 491,Electronics/Computers,Puma,3,0,Great quality item number 491,10.89
Product 492,Sports/Outdoors,H&M,3,1,Great quality item number 492,14.9
Product 493,Books/Educational,HP,2,0,Great quality item number 493,56.62
Product 494,Clothing/Tops,Dell,1,0,Great quality item number 494,32.15
Product 495,Beauty/Skincare,HP,5,0,Great quality item number 495,40.18
Product 496,Beauty/Makeup,Unknown,1,0,Great quality item number 496,37.06
Product 497,Toys/Educational,Adidas,5,1,Great quality item number 497,62.88
Product 498,Toys/Games,Puma,2,0,Great quality item number 498,137.61
Product 499,Books/Educational,Samsung,4,0,Great quality item number 499,34.88
Product 500,Beauty/Makeup,Puma,5,1,Great quality item number 500,32.84
Product 501,Beauty/Makeup,Puma,2,1,Great quality item number 501,8.57
Product 502,Books/Educational,Zara,4,1,Great quality item number 502,81.35
Product 503,Electronics/Phones,Sony,2,1,Great quality item number 503,6.94
Product 504,Clothing/Shoes,Dell,4,1,Great quality item number 504,38.96
Product 505,Beauty/Makeup,Zara,3,0,Great quality item number 505,45.74
Product 506,Books/Educational,Generic,4,1,Great quality item number 506,17.11
Product 507,Books/Educational,Dell,5,1,Great quality item number 507,8.28
Product 508,Home/Furniture,H&M,4,0,Great quality item number 508,21.59
Product 509,Home/Kitchen,Sony,1,1,Great quality item number 509,13.23
Product 510,Books/Fiction,Zara,4,1,Great quality item number 510,32.04
Product 511,Electronics/Phones,Dell,2,1,Great quality item number 511,6.07
Product 512,Sports/Fitness,Adidas,5,1,Great quality item number 512,6.48
Product 513,Books/Fiction,Generic,3,0,Great quality item number 513,30.52
Product 514,Home/Kitchen,Zara,3,1,Great quality item number 514,9.46
Product 515,Home/Kitchen,Apple,2,0,Great quality item number 515,18.36
Product 516,Home/Kitchen,H&M,3,1,Great quality item number 516,67.38
Product 517,Books/Fiction,Unknown,5,0,Great quality item number 517,5.75
Product 518,Sports/Outdoors,Samsung,2,1,Great quality item number 518,9.86
Product 519,Clothing/Shoes,Adidas,5,0,Great quality item number 519,75.7
Product 520,Books/Educational,Generic,3,0,Great quality item number 520,19.35
Product 521,Toys/Games,H&M,3,0,Great quality item number 521,18.7
Product 522,Clothing/Shoes,HP,1,1,Great quality item number 522,29.17
Product 523,Toys/Educational,Samsung,2,0,Great quality item number 523,22.37
Product 524,Clothing/Tops,Nike,4,1,Great quality item number 524,49.66
Product 525,Sports/Outdoors,Samsung,2,0,Great quality item number 525,14.9
Product 526,Sports/Fitness,Dell,5,1,Great quality item number 526,9.92
Product 527,Clothing/Shoes,H&M,3,1,Great quality item number 527,29.27
Product 528,Toys/Games,Dell,1,0,Great quality item number 528,24.09
Product 529,Electronics/Computers,Sony,2,0,Great quality item number 529,18.37
Product 530,Home/Kitchen,Nike,5,0,Great quality item number 530,19.23
Product 531,Beauty/Makeup,H&M,1,1,Great quality item number 531,77.35
Product 532,Toys/Educational,Nike,1,0,Great quality item number 532,52.33
Product 533,Clothing/Tops,HP,1,0,Great quality item number 533,11.69
Product 534,Electronics/Phones,Generic,3,1,Great quality item number 534,22.56
Product 535,Sports/Fitness,Samsung,5,1,Great quality item number 535,46.98
Product 536,Clothing/Tops,Samsung,1,0,Great quality item number 536,26.95
Product 537,Home/Kitchen,Nike,3,0,Great quality item number 537,86.42
Product 538,Beauty/Makeup,Samsung,3,0,Great quality item number 538,42.29
Product 539,Sports/Outdoors,Adidas,3,1,Great quality item number 539,9.54
Product 540,Beauty/Makeup,Puma,2,0,Great quality item number 540,20.3
Product 541,Books/Fiction,Generic,3,0,Great quality item number 541,63.38
Product 542,Beauty/Makeup,Dell,5,0,Great quality item number 542,20.38
Product 543,Books/Fiction,Generic,4,1,Great quality item number 543,26.38
Product 544,Toys/Educational,Samsung,2,0,Great quality item number 544,55.64
Product 545,Sports/Outdoors,Zara,1,1,Great quality item number 545,5.61
Product 546,Beauty/Skincare,Nike,3,0,Great quality item number 546,7.43
Product 547,Home/Kitchen,Unknown,2,1,Great quality item number 547,14.24
Product 548,Books/Fiction,Generic,2,0,Great quality item number 548,48.58
Product 549,Electronics/Phones,Puma,5,0,Great quality item number 549,14.69
Product 550,Beauty/Makeup,Apple,1,0,Great quality item number 550,21.03
Product 551,Beauty/Makeup,Puma,4,1,Great quality item number 551,17.65
Product 552,Electronics/Phones,Nike,4,0,Great quality item number 552,53.33
Product 553,Electronics/Computers,Sony,2,1,Great quality item number 553,33.0
Product 554,Toys/Educational,Unknown,2,0,Great quality item number 554,12.35
Product 555,Books/Educational,HP,1,0,Great quality item number 555,69.45
Product 556,Beauty/Skincare,Generic,2,1,Great quality item number 556,5.33
Product 557,Sports/Fitness,Samsung,3,0,Great quality item number 557,21.24
Product 558,Toys/Games,Puma,4,0,Great quality item number 558,52.77
Product 559,Books/Fiction,HP,3,1,Great quality item number 559,23.49
Product 560,Electronics/Phones,H&M,5,1,Great quality item number 560,14.91
Product 561,Toys/Games,HP,2,0,Great quality item number 561,80.26
Product 562,Sports/Outdoors,Unknown,1,1,Great quality item number 562,38.09
Product 563,Books/Fiction,Puma,5,1,Great quality item number 563,28.41
Product 564,Books/Educational,Generic,5,1,Great quality item number 564,83.66
Product 565,Toys/Games,Puma,1,0,Great quality item number 565,76.92
Product 566,Sports/Outdoors,Zara,5,1,Great quality item number 566,17.73
Product 567,Clothing/Tops,HP,3,1,Great quality item number 567,17.89
Product 568,Home/Kitchen,HP,5,1,Great quality item number 568,15.45
Product 569,Beauty/Makeup,Unknown,1,0,Great quality item number 569,15.0
Product 570,Clothing/Tops,Unknown,4,1,Great quality item number 570,9.64
Product 571,Books/Fiction,Samsung,2,1,Great quality item number 571,35.71
Product 572,Books/Educational,HP,1,1,Great quality item number 572,15.69
Product 573,Beauty/Skincare,Generic,3,0,Great quality item number 573,22.84
Product 574,Toys/Games,Sony,3,1,Great quality item number 574,24.42
Product 575,Toys/Educational,Puma,4,1,Great quality item number 575,38.25
Product 576,Home/Kitchen,Adidas,3,0,Great quality item number 576,57.31
Product 577,Books/Fiction,Puma,1,0,Great quality item number 577,109.18
Product 578,Electronics/Phones,Generic,3,0,Great quality item number 578,22.36
Product 579,Toys/Educational,Adidas,4,0,Great quality item number 579,62.69
Product 580,Toys/Educational,Zara,4,0,Great quality item number 580,27.84
Product 581,Toys/Educational,Dell,5,0,Great quality item number 581,86.69
Product 582,Clothing/Shoes,Nike,5,0,Great quality item number 582,47.84
Product 583,Books/Fiction,HP,3,1,Great quality item number 583,39.73
Product 584,Home/Kitchen,Generic,3,1,Great quality item number 584,21.22
Product 585,Beauty/Makeup,Zara,3,1,Great quality item number 585,15.85
Product 586,Beauty/Makeup,Samsung,3,1,Great quality item number 586,54.34
Product 587,Books/Fiction,Apple,5,0,Great quality item number 587,31.07
Product 588,Sports/Outdoors,Samsung,1,1,Great quality item number 588,7.44
Product 589,Clothing/Shoes,Unknown,1,0,Great quality item number 589,22.13
Product 590,Electronics/Phones,Apple,1,1,Great quality item number 590,9.7
Product 591,Toys/Educational,Puma,5,0,Great quality item number 591,5.84
Product 592,Toys/Educational,Nike,1,1,Great quality item number 592,150.47
Product 593,Books/Fiction,Apple,1,0,Great quality item number 593,28.45
Product 594,Sports/Outdoors,Apple,5,0,Great quality item number 594,55.2
Product 595,Beauty/Makeup,HP,2,0,Great quality item number 595,22.95
Product 596,Beauty/Makeup,Dell,3,1,Great quality item number 596,35.25
Product 597,Books/Educational,Zara,3,0,Great quality item number 597,144.3
Product 598,Books/Fiction,Nike,2,0,Great quality item number 598,36.89
Product 599,Clothing/Shoes,HP,4,1,Great quality item number 599,10.33
Product 600,Electronics/Computers,Puma,1,0,Great quality item number 600,51.33
Product 601,Clothing/Shoes,Generic,2,1,Great quality item number 601,84.5
Product 602,Beauty/Makeup,Apple,1,0,Great quality item number 602,16.67
Product 603,Beauty/Makeup,H&M,2,0,Great quality item number 603,12.59
Product 604,Clothing/Tops,Zara,3,1,Great quality item number 604,14.23
Product 605,Beauty/Makeup,Apple,1,0,Great quality item number 605,10.48
Product 606,Electronics/Phones,Puma,5,1,Great quality item number 606,12.13
Product 607,Sports/Fitness,HP,3,0,Great quality item number 607,39.99
Product 608,Books/Fiction,Nike,3,1,Great quality item number 608,18.78
Product 609,Toys/Games,H&M,3,1,Great quality item number 609,70.2
Product 610,Clothing/Shoes,H&M,1,1,Great quality item number 610,18.33
Product 611,Sports/Fitness,Samsung,4,0,Great quality item number 611,80.13
Product 612,Sports/Outdoors,Generic,2,0,Great quality item number 612,9.29
Product 613,Electronics/Computers,Unknown,2,0,Great quality item number 613,6.03
Product 614,Electronics/Phones,Samsung,5,1,Great quality item number 614,50.83
Product 615,Home/Kitchen,Unknown,4,0,Great quality item number 615,48.79
Product 616,Home/Furniture,Generic,3,1,Great quality item number 616,40.93
Product 617,Clothing/Shoes,Zara,2,0,Great quality item number 617,21.42
